"Plot Title: Pheasant Branch 2 m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483250, SEN S/N: 21483250)","Temp, °C (LGR S/N: 21483250, SEN S/N: 21483250)","Coupler Detached (LGR S/N: 21483250)","Coupler Attached (LGR S/N: 21483250)","Host Connected (LGR S/N: 21483250)","End Of File (LGR S/N: 21483250)"
171,10/14/22 11:00:00 AM,433.1,14.64,,,,
172,10/14/22 11:30:00 AM,432.7,14.61,,,,
173,10/14/22 12:00:00 PM,432.7,14.61,,,,
174,10/14/22 12:30:00 PM,433.1,14.58,,,,
175,10/14/22 01:00:00 PM,433.5,14.54,,,,
176,10/14/22 01:30:00 PM,433.6,14.52,,,,
177,10/14/22 02:00:00 PM,433.6,14.50,,,,
178,10/14/22 02:30:00 PM,433.2,14.53,,,,
179,10/14/22 03:00:00 PM,433.2,14.52,,,,
180,10/14/22 03:30:00 PM,432.8,14.50,,,,
181,10/14/22 04:00:00 PM,432.8,14.49,,,,
182,10/14/22 04:30:00 PM,432.8,14.47,,,,
183,10/14/22 05:00:00 PM,432.4,14.47,,,,
184,10/14/22 05:30:00 PM,432.4,14.43,,,,
185,10/14/22 06:00:00 PM,431.6,14.40,,,,
186,10/14/22 06:30:00 PM,431.6,14.38,,,,
187,10/14/22 07:00:00 PM,431.6,14.38,,,,
188,10/14/22 07:30:00 PM,430.9,14.33,,,,
189,10/14/22 08:00:00 PM,430.9,14.34,,,,
190,10/14/22 08:30:00 PM,430.9,14.34,,,,
191,10/14/22 09:00:00 PM,430.5,14.30,,,,
192,10/14/22 09:30:00 PM,429.7,14.27,,,,
193,10/14/22 10:00:00 PM,430.1,14.30,,,,
194,10/14/22 10:30:00 PM,430.1,14.29,,,,
195,10/14/22 11:00:00 PM,430.5,14.27,,,,
196,10/14/22 11:30:00 PM,430.5,14.25,,,,
197,10/15/22 12:00:00 AM,430.5,14.24,,,,
198,10/15/22 12:30:00 AM,430.5,14.22,,,,
199,10/15/22 01:00:00 AM,430.1,14.19,,,,
200,10/15/22 01:30:00 AM,430.2,14.15,,,,
201,10/15/22 02:00:00 AM,430.9,14.17,,,,
202,10/15/22 02:30:00 AM,430.6,14.15,,,,
203,10/15/22 03:00:00 AM,430.2,14.12,,,,
204,10/15/22 03:30:00 AM,429.8,14.10,,,,
205,10/15/22 04:00:00 AM,430.6,14.13,,,,
206,10/15/22 04:30:00 AM,430.2,14.10,,,,
207,10/15/22 05:00:00 AM,430.6,14.12,,,,
208,10/15/22 05:30:00 AM,429.4,14.10,,,,
209,10/15/22 06:00:00 AM,429.8,14.11,,,,
210,10/15/22 06:30:00 AM,429.4,14.10,,,,
211,10/15/22 07:00:00 AM,429.8,14.10,,,,
212,10/15/22 07:30:00 AM,429.4,14.10,,,,
213,10/15/22 08:00:00 AM,430.2,14.08,,,,
214,10/15/22 08:30:00 AM,429.8,14.08,,,,
215,10/15/22 09:00:00 AM,429.4,14.07,,,,
216,10/15/22 09:30:00 AM,429.4,14.07,,,,
217,10/15/22 10:00:00 AM,429.4,14.08,,,,
218,10/15/22 10:30:00 AM,429.8,14.08,,,,
219,10/15/22 11:00:00 AM,430.6,14.12,,,,
220,10/15/22 11:30:00 AM,430.5,14.17,,,,
221,10/15/22 12:00:00 PM,431.0,14.16,,,,
222,10/15/22 12:30:00 PM,430.9,14.19,,,,
223,10/15/22 01:00:00 PM,431.3,14.20,,,,
224,10/15/22 01:30:00 PM,431.7,14.25,,,,
225,10/15/22 02:00:00 PM,432.1,14.22,,,,
226,10/15/22 02:30:00 PM,431.7,14.22,,,,
227,10/15/22 03:00:00 PM,431.7,14.22,,,,
228,10/15/22 03:30:00 PM,432.1,14.19,,,,
229,10/15/22 04:00:00 PM,431.7,14.17,,,,
230,10/15/22 04:30:00 PM,431.3,14.16,,,,
231,10/15/22 05:00:00 PM,431.4,14.15,,,,
232,10/15/22 05:30:00 PM,431.4,14.11,,,,
233,10/15/22 06:00:00 PM,431.8,14.10,,,,
234,10/15/22 06:30:00 PM,431.8,14.07,,,,
235,10/15/22 07:00:00 PM,431.4,14.03,,,,
236,10/15/22 07:30:00 PM,431.8,14.02,,,,
237,10/15/22 08:00:00 PM,431.8,14.03,,,,
238,10/15/22 08:30:00 PM,431.8,13.99,,,,
239,10/15/22 09:00:00 PM,431.8,13.98,,,,
240,10/15/22 09:30:00 PM,431.8,13.98,,,,
241,10/15/22 10:00:00 PM,431.8,13.96,,,,
242,10/15/22 10:30:00 PM,431.8,13.96,,,,
243,10/15/22 11:00:00 PM,431.8,13.94,,,,
244,10/15/22 11:30:00 PM,431.4,13.94,,,,
245,10/16/22 12:00:00 AM,429.4,13.99,,,,
246,10/16/22 12:30:00 AM,429.4,13.99,,,,
247,10/16/22 01:00:00 AM,428.6,14.01,,,,
248,10/16/22 01:30:00 AM,429.0,13.99,,,,
249,10/16/22 02:00:00 AM,429.0,14.01,,,,
250,10/16/22 02:30:00 AM,428.7,13.99,,,,
251,10/16/22 03:00:00 AM,428.7,13.98,,,,
252,10/16/22 03:30:00 AM,428.7,13.93,,,,
253,10/16/22 04:00:00 AM,428.3,13.93,,,,
254,10/16/22 04:30:00 AM,428.7,13.91,,,,
255,10/16/22 05:00:00 AM,428.7,13.89,,,,
256,10/16/22 05:30:00 AM,428.7,13.88,,,,
257,10/16/22 06:00:00 AM,428.3,13.85,,,,
258,10/16/22 06:30:00 AM,428.7,13.87,,,,
259,10/16/22 07:00:00 AM,428.7,13.85,,,,
260,10/16/22 07:30:00 AM,428.7,13.87,,,,
261,10/16/22 08:00:00 AM,428.7,13.84,,,,
262,10/16/22 08:30:00 AM,428.7,13.85,,,,
263,10/16/22 09:00:00 AM,428.3,13.85,,,,
264,10/16/22 09:30:00 AM,427.9,13.85,,,,
265,10/16/22 10:00:00 AM,428.7,13.85,,,,
266,10/16/22 10:30:00 AM,428.7,13.88,,,,
267,10/16/22 11:00:00 AM,427.9,13.85,,,,
268,10/16/22 11:30:00 AM,427.9,13.85,,,,
269,10/16/22 12:00:00 PM,427.9,13.87,,,,
270,10/16/22 12:30:00 PM,427.9,13.87,,,,
271,10/16/22 01:00:00 PM,428.3,13.85,,,,
272,10/16/22 01:30:00 PM,428.7,13.87,,,,
273,10/16/22 02:00:00 PM,427.9,13.87,,,,
274,10/16/22 02:30:00 PM,427.9,13.87,,,,
275,10/16/22 03:00:00 PM,427.5,13.85,,,,
276,10/16/22 03:30:00 PM,427.5,13.83,,,,
277,10/16/22 04:00:00 PM,427.5,13.82,,,,
278,10/16/22 04:30:00 PM,427.5,13.80,,,,
279,10/16/22 05:00:00 PM,427.5,13.80,,,,
280,10/16/22 05:30:00 PM,427.6,13.78,,,,
281,10/16/22 06:00:00 PM,427.2,13.75,,,,
282,10/16/22 06:30:00 PM,427.6,13.75,,,,
283,10/16/22 07:00:00 PM,426.8,13.73,,,,
284,10/16/22 07:30:00 PM,427.2,13.70,,,,
285,10/16/22 08:00:00 PM,427.2,13.70,,,,
286,10/16/22 08:30:00 PM,426.8,13.68,,,,
287,10/16/22 09:00:00 PM,427.2,13.69,,,,
288,10/16/22 09:30:00 PM,426.8,13.64,,,,
289,10/16/22 10:00:00 PM,426.8,13.64,,,,
290,10/16/22 10:30:00 PM,426.8,13.64,,,,
291,10/16/22 11:00:00 PM,426.8,13.61,,,,
292,10/16/22 11:30:00 PM,426.5,13.55,,,,
293,10/17/22 12:00:00 AM,426.9,13.56,,,,
294,10/17/22 12:30:00 AM,426.9,13.52,,,,
295,10/17/22 01:00:00 AM,426.5,13.51,,,,
296,10/17/22 01:30:00 AM,426.5,13.51,,,,
297,10/17/22 02:00:00 AM,425.7,13.46,,,,
298,10/17/22 02:30:00 AM,425.7,13.43,,,,
299,10/17/22 03:00:00 AM,426.9,13.46,,,,
300,10/17/22 03:30:00 AM,426.2,13.38,,,,
301,10/17/22 04:00:00 AM,426.5,13.38,,,,
302,10/17/22 04:30:00 AM,426.5,13.38,,,,
303,10/17/22 05:00:00 AM,426.6,13.32,,,,
304,10/17/22 05:30:00 AM,426.2,13.33,,,,
305,10/17/22 06:00:00 AM,425.8,13.32,,,,
306,10/17/22 06:30:00 AM,425.8,13.24,,,,
307,10/17/22 07:00:00 AM,426.2,13.26,,,,
308,10/17/22 07:30:00 AM,426.6,13.27,,,,
309,10/17/22 08:00:00 AM,425.8,13.23,,,,
310,10/17/22 08:30:00 AM,427.0,13.19,,,,
311,10/17/22 09:00:00 AM,425.9,13.13,,,,
312,10/17/22 09:30:00 AM,427.4,13.19,,,,
313,10/17/22 10:00:00 AM,427.1,13.14,,,,
314,10/17/22 10:30:00 AM,425.9,13.10,,,,
315,10/17/22 11:00:00 AM,425.5,13.05,,,,
316,10/17/22 11:30:00 AM,425.5,13.05,,,,
317,10/17/22 12:00:00 PM,424.7,13.01,,,,
318,10/17/22 12:30:00 PM,425.9,13.04,,,,
319,10/17/22 01:00:00 PM,425.1,13.08,,,,
320,10/17/22 01:30:00 PM,425.1,13.10,,,,
321,10/17/22 02:00:00 PM,425.1,13.01,,,,
322,10/17/22 02:30:00 PM,424.7,13.07,,,,
323,10/17/22 03:00:00 PM,425.5,13.04,,,,
324,10/17/22 03:30:00 PM,425.6,12.94,,,,
325,10/17/22 04:00:00 PM,424.8,12.87,,,,
326,10/17/22 04:30:00 PM,425.2,12.94,,,,
327,10/17/22 05:00:00 PM,424.4,12.95,,,,
328,10/17/22 05:30:00 PM,424.0,12.90,,,,
329,10/17/22 06:00:00 PM,423.5,13.03,,,,
330,10/17/22 06:30:00 PM,423.6,12.98,,,,
331,10/17/22 07:00:00 PM,422.8,12.95,,,,
332,10/17/22 07:30:00 PM,422.8,12.94,,,,
333,10/17/22 08:00:00 PM,423.6,12.99,,,,
334,10/17/22 08:30:00 PM,422.8,12.94,,,,
335,10/17/22 09:00:00 PM,421.6,12.89,,,,
336,10/17/22 09:30:00 PM,422.8,12.90,,,,
337,10/17/22 10:00:00 PM,421.6,12.91,,,,
338,10/17/22 10:30:00 PM,420.8,12.86,,,,
339,10/17/22 11:00:00 PM,421.6,12.89,,,,
340,10/17/22 11:30:00 PM,421.2,12.85,,,,
341,10/18/22 12:00:00 AM,420.9,12.84,,,,
342,10/18/22 12:30:00 AM,421.2,12.84,,,,
343,10/18/22 01:00:00 AM,420.9,12.82,,,,
344,10/18/22 01:30:00 AM,420.9,12.81,,,,
345,10/18/22 02:00:00 AM,421.3,12.80,,,,
346,10/18/22 02:30:00 AM,419.7,12.72,,,,
347,10/18/22 03:00:00 AM,420.5,12.75,,,,
348,10/18/22 03:30:00 AM,420.9,12.72,,,,
349,10/18/22 04:00:00 AM,421.3,12.73,,,,
350,10/18/22 04:30:00 AM,420.5,12.68,,,,
351,10/18/22 05:00:00 AM,420.5,12.63,,,,
352,10/18/22 05:30:00 AM,419.7,12.65,,,,
353,10/18/22 06:00:00 AM,420.5,12.66,,,,
354,10/18/22 06:30:00 AM,420.5,12.65,,,,
355,10/18/22 07:00:00 AM,419.8,12.59,,,,
356,10/18/22 07:30:00 AM,419.8,12.61,,,,
357,10/18/22 08:00:00 AM,419.8,12.57,,,,
358,10/18/22 08:30:00 AM,419.4,12.54,,,,
359,10/18/22 09:00:00 AM,419.0,12.56,,,,
360,10/18/22 09:30:00 AM,419.0,12.56,,,,
361,10/18/22 10:00:00 AM,419.4,12.58,,,,
362,10/18/22 10:30:00 AM,419.4,12.54,,,,
363,10/18/22 11:00:00 AM,419.4,12.59,,,,
364,10/18/22 11:30:00 AM,419.0,12.57,,,,
365,10/18/22 12:00:00 PM,419.8,12.58,,,,
366,10/18/22 12:30:00 PM,419.8,12.61,,,,
367,10/18/22 01:00:00 PM,419.8,12.58,,,,
368,10/18/22 01:30:00 PM,420.2,12.62,,,,
369,10/18/22 02:00:00 PM,420.6,12.61,,,,
370,10/18/22 02:30:00 PM,420.6,12.57,,,,
371,10/18/22 03:00:00 PM,420.6,12.61,,,,
372,10/18/22 03:30:00 PM,420.6,12.57,,,,
373,10/18/22 04:00:00 PM,420.2,12.52,,,,
374,10/18/22 04:30:00 PM,419.8,12.51,,,,
375,10/18/22 05:00:00 PM,419.8,12.47,,,,
376,10/18/22 05:30:00 PM,419.8,12.44,,,,
377,10/18/22 06:00:00 PM,419.8,12.44,,,,
378,10/18/22 06:30:00 PM,419.5,12.39,,,,
379,10/18/22 07:00:00 PM,419.5,12.39,,,,
380,10/18/22 07:30:00 PM,419.5,12.38,,,,
381,10/18/22 08:00:00 PM,420.3,12.38,,,,
382,10/18/22 08:30:00 PM,420.3,12.34,,,,
383,10/18/22 09:00:00 PM,419.5,12.33,,,,
384,10/18/22 09:30:00 PM,420.7,12.34,,,,
385,10/18/22 10:00:00 PM,419.9,12.33,,,,
386,10/18/22 10:30:00 PM,419.1,12.28,,,,
387,10/18/22 11:00:00 PM,418.3,12.28,,,,
388,10/18/22 11:30:00 PM,417.9,12.29,,,,
389,10/19/22 12:00:00 AM,417.5,12.28,,,,
390,10/19/22 12:30:00 AM,417.2,12.23,,,,
391,10/19/22 01:00:00 AM,417.2,12.21,,,,
392,10/19/22 01:30:00 AM,418.0,12.23,,,,
393,10/19/22 02:00:00 AM,417.2,12.17,,,,
394,10/19/22 02:30:00 AM,417.2,12.19,,,,
395,10/19/22 03:00:00 AM,417.2,12.16,,,,
396,10/19/22 03:30:00 AM,417.2,12.17,,,,
397,10/19/22 04:00:00 AM,416.4,12.12,,,,
398,10/19/22 04:30:00 AM,417.2,12.14,,,,
399,10/19/22 05:00:00 AM,416.4,12.10,,,,
400,10/19/22 05:30:00 AM,416.4,12.09,,,,
401,10/19/22 06:00:00 AM,416.8,12.11,,,,
402,10/19/22 06:30:00 AM,416.4,12.09,,,,
403,10/19/22 07:00:00 AM,416.4,12.07,,,,
404,10/19/22 07:30:00 AM,416.0,12.05,,,,
405,10/19/22 08:00:00 AM,416.4,12.06,,,,
406,10/19/22 08:30:00 AM,416.0,12.05,,,,
407,10/19/22 09:00:00 AM,416.4,12.06,,,,
408,10/19/22 09:30:00 AM,416.0,12.05,,,,
409,10/19/22 10:00:00 AM,416.4,12.05,,,,
410,10/19/22 10:30:00 AM,416.1,12.02,,,,
411,10/19/22 11:00:00 AM,416.4,12.05,,,,
412,10/19/22 11:30:00 AM,417.2,12.09,,,,
413,10/19/22 12:00:00 PM,417.2,12.14,,,,
414,10/19/22 12:30:00 PM,418.0,12.17,,,,
415,10/19/22 01:00:00 PM,417.2,12.17,,,,
416,10/19/22 01:30:00 PM,417.6,12.16,,,,
417,10/19/22 02:00:00 PM,417.6,12.20,,,,
418,10/19/22 02:30:00 PM,417.2,12.17,,,,
419,10/19/22 03:00:00 PM,417.2,12.15,,,,
420,10/19/22 03:30:00 PM,417.2,12.12,,,,
421,10/19/22 04:00:00 PM,417.2,12.14,,,,
422,10/19/22 04:30:00 PM,416.8,12.10,,,,
423,10/19/22 05:00:00 PM,416.4,12.06,,,,
424,10/19/22 05:30:00 PM,416.4,12.06,,,,
425,10/19/22 06:00:00 PM,416.1,12.01,,,,
426,10/19/22 06:30:00 PM,416.1,12.01,,,,
427,10/19/22 07:00:00 PM,416.1,11.98,,,,
428,10/19/22 07:30:00 PM,416.5,11.98,,,,
429,10/19/22 08:00:00 PM,416.1,11.96,,,,
430,10/19/22 08:30:00 PM,415.7,11.92,,,,
431,10/19/22 09:00:00 PM,416.1,11.93,,,,
432,10/19/22 09:30:00 PM,416.1,11.92,,,,
433,10/19/22 10:00:00 PM,415.7,11.88,,,,
434,10/19/22 10:30:00 PM,415.7,11.88,,,,
435,10/19/22 11:00:00 PM,415.7,11.88,,,,
436,10/19/22 11:30:00 PM,416.1,11.86,,,,
437,10/20/22 12:00:00 AM,416.1,11.87,,,,
438,10/20/22 12:30:00 AM,415.3,11.83,,,,
439,10/20/22 01:00:00 AM,415.3,11.83,,,,
440,10/20/22 01:30:00 AM,416.1,11.83,,,,
441,10/20/22 02:00:00 AM,415.4,11.78,,,,
442,10/20/22 02:30:00 AM,415.8,11.82,,,,
443,10/20/22 03:00:00 AM,416.1,11.83,,,,
444,10/20/22 03:30:00 AM,416.2,11.81,,,,
445,10/20/22 04:00:00 AM,416.1,11.82,,,,
446,10/20/22 04:30:00 AM,416.2,11.79,,,,
447,10/20/22 05:00:00 AM,415.8,11.77,,,,
448,10/20/22 05:30:00 AM,415.8,11.78,,,,
449,10/20/22 06:00:00 AM,415.8,11.75,,,,
450,10/20/22 06:30:00 AM,415.4,11.75,,,,
451,10/20/22 07:00:00 AM,415.8,11.78,,,,
452,10/20/22 07:30:00 AM,415.4,11.74,,,,
453,10/20/22 08:00:00 AM,415.4,11.74,,,,
454,10/20/22 08:30:00 AM,415.0,11.74,,,,
455,10/20/22 09:00:00 AM,415.4,11.78,,,,
456,10/20/22 09:30:00 AM,415.4,11.78,,,,
457,10/20/22 10:00:00 AM,415.4,11.81,,,,
458,10/20/22 10:30:00 AM,415.7,11.83,,,,
459,10/20/22 11:00:00 AM,415.7,11.87,,,,
460,10/20/22 11:30:00 AM,416.1,11.92,,,,
461,10/20/22 12:00:00 PM,417.3,11.98,,,,
462,10/20/22 12:30:00 PM,418.0,12.06,,,,
463,10/20/22 01:00:00 PM,418.0,12.09,,,,
464,10/20/22 01:30:00 PM,419.2,12.15,,,,
465,10/20/22 02:00:00 PM,421.5,12.23,,,,
466,10/20/22 02:30:00 PM,421.1,12.19,,,,
467,10/20/22 03:00:00 PM,419.5,12.23,,,,
468,10/20/22 03:30:00 PM,419.6,12.19,,,,
469,10/20/22 04:00:00 PM,418.8,12.16,,,,
